# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2022-05-20T04:36:58   100041  SEQ        Pointing     Map(Az/D)   Stay                      2022S1SEQUOIACommissioning     115.2712   -26      80.2  146.989167  13.278778   55.0  10.0  -720 0
2022-05-20T05:57:26   100042  SEQ        Calibration  Cal         Stay                      2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278778   55.0  10.0  -720 0
2022-05-20T05:57:49   100043  SEQ        Pointing     Map(Az/D)   Stay                      2022S1SEQUOIACommissioning     115.2712   -26      79.5  146.989167  13.278778   55.0  10.0  -720 0
2022-05-20T06:12:27   100044  SEQ        Calibration  Cal         Stay                      2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278778   55.0  10.0  -720 0
2022-05-20T06:12:50   100045  SEQ        Pointing     Map(Az/D)   Stay                      2022S1SEQUOIACommissioning     115.2712   -26      79.3  146.989167  13.278778   55.0  10.0  -720 0
2022-05-20T06:18:33   100046  SEQ        Calibration  Cal         Stay                      2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278778   55.0  60.0  -720 0
2022-05-20T06:19:07   100047  SEQ        Pointing     Map(Az/D)   Stay                      2022S1SEQUOIACommissioning     115.2712   -26      82.8  146.989167  13.278778   55.0  60.0  -720 0
2022-05-20T06:26:21   100048  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.8470    41       5.1  207.258341 -28.367648  211.6  34.7  -239.76 0
2022-05-20T06:26:56   100049  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.8470    41      91.4  207.258341 -28.367648  211.9  34.5  -239.76 0
2022-05-20T06:31:19   100050  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.8470    41       5.1  207.258341 -28.367648  212.9  34.0  -239.76 0
2022-05-20T06:31:56   100051  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.8470    41      82.2  207.258341 -28.367648  213.0  33.9  -239.76 0
2022-05-20T06:36:27   100052  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.8470    41       5.0  207.258341 -28.367648  214.0  33.3  -239.76 0
2022-05-20T06:37:03   100053  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.8470    41      87.3  207.258341 -28.367648  214.1  33.2  -239.76 0
2022-05-24T03:34:46   100116  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  168.8  41.7  199.98 0
2022-05-24T03:35:19   100117  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  169.0  41.7  199.98 0
2022-05-24T03:42:41   100118  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  171.1  42.0  199.98 0
2022-05-24T03:43:15   100119  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      29.1  207.258341 -28.367648  171.3  42.0  199.98 0
2022-05-24T03:45:20   100120  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  171.9  42.1  199.98 0
2022-05-24T03:45:54   100121  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.9  207.258341 -28.367648  172.0  42.1  199.98 0
2022-05-24T03:47:52   100122  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.9  207.258341 -28.367648  172.6  42.2  -237.6 0
2022-05-24T03:48:26   100123  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  172.8  42.2  -237.6 0
2022-05-24T03:49:52   100124  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  173.2  42.2  -237.6 0
2022-05-24T03:51:18   100125  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.0  207.258341 -28.367648  173.6  42.3  -237.6 0
2022-05-24T03:52:35   100126  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.5  207.258341 -28.367648  174.0  42.3  -237.6 0
2022-05-24T03:53:57   100127  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.0  207.258341 -28.367648  174.4  42.3  -237.6 0
2022-05-24T03:55:24   100128  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.5  207.258341 -28.367648  174.8  42.3  -237.6 0
2022-05-24T03:57:51   100129  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.3  207.258341 -28.367648  175.6  42.4  199.98 0
2022-05-24T03:58:25   100130  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.5  207.258341 -28.367648  175.7  42.4  199.98 0
2022-05-24T04:01:05   100131  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  176.5  42.4  237.6 0
2022-05-24T04:01:37   100132  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.3  207.258341 -28.367648  176.7  42.5  237.6 0
2022-05-24T04:02:59   100133  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.7  207.258341 -28.367648  177.1  42.5  237.6 0
2022-05-24T04:04:16   100134  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  177.5  42.5  237.6 0
2022-05-24T04:05:39   100135  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.6  207.258341 -28.367648  177.9  42.5  237.6 0
2022-05-24T04:06:58   100136  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258341 -28.367648  178.3  42.5  237.6 0
2022-05-24T04:09:12   100137  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.8  207.258341 -28.367648  179.0  42.5  237.6 0
2022-05-24T04:10:32   100138  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.2  207.258341 -28.367648  179.4  42.5  237.6 0
2022-05-24T04:12:46   100139  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  180.0  42.5  -237.6 0
2022-05-24T04:13:23   100140  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.2  207.258341 -28.367648  180.2  42.5  -237.6 0
2022-05-24T04:14:45   100141  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  180.6  42.5  -237.6 0
2022-05-24T04:16:04   100142  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      29.6  207.258341 -28.367648  181.0  42.5  -237.6 0
2022-05-24T04:17:24   100143  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.4  207.258341 -28.367648  181.4  42.5  -237.6 0
2022-05-24T04:18:46   100144  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258341 -28.367648  181.8  42.5  -237.6 0
2022-05-24T04:20:06   100145  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      16.4  207.258341 -28.367648  182.2  42.5  -237.6 0
2022-05-24T04:22:19   100146  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       6.0  207.258341 -28.367648  182.9  42.5  199.98 0
2022-05-24T04:22:56   100147  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  183.1  42.5  199.98 0
2022-05-24T04:24:52   100148  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  183.6  42.4  237.6 0
2022-05-24T04:25:16   100149  SEQ        Calibration  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.3  207.258341 -28.367648  183.8  42.4  237.6 0
2022-05-24T06:57:20   100181  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       6.0  230.349817  31.367380  310.3  69.4  -237.6 0
2022-05-24T06:57:54   100182  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      27.2  230.349817  31.367380  310.1  69.3  -237.6 0
2022-05-24T06:59:15   100183  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      27.2  230.349817  31.367380  309.7  69.1  -237.6 0
2022-05-24T07:00:39   100184  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      30.7  230.349817  31.367380  309.2  68.8  -237.6 0
2022-05-24T07:01:59   100185  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      27.3  230.349817  31.367380  308.8  68.6  -237.6 0
2022-05-24T07:03:15   100186  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      27.3  230.349817  31.367380  308.5  68.4  -237.6 0
2022-05-24T07:04:31   100187  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      27.6  230.349817  31.367380  308.1  68.1  -237.6 0
2022-05-24T07:09:59   100188  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.9  207.258333 -28.367639  223.2  26.0  199.98 0
2022-05-24T07:10:35   100189  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.8  207.258333 -28.367639  223.3  25.9  199.98 0
2022-05-24T07:13:19   100190  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       3.5  207.258333 -28.367639  223.8  25.5  -237.6 0
2022-05-24T07:14:12   100191  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258333 -28.367639  223.9  25.3  199.98 0
2022-05-24T07:14:45   100192  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258333 -28.367639  224.0  25.2  199.98 0
2022-05-24T07:16:40   100193  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258333 -28.367639  224.3  24.9  -237.6 0
2022-05-24T07:17:16   100194  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258333 -28.367639  224.4  24.8  -237.6 0
2022-05-24T07:18:43   100195  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258333 -28.367639  224.6  24.6  -237.6 0
2022-05-24T07:20:11   100196  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258333 -28.367639  224.9  24.3  -237.6 0
2022-05-24T07:21:36   100197  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.3  207.258333 -28.367639  225.1  24.1  -237.6 0
2022-05-24T07:23:01   100198  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.8  207.258333 -28.367639  225.3  23.8  -237.6 0
2022-05-24T07:24:28   100199  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258333 -28.367639  225.5  23.6  -237.6 0
2022-05-24T07:26:41   100200  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258333 -28.367639  225.9  23.2  199.98 0
2022-05-24T07:27:12   100201  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258333 -28.367639  226.0  23.1  199.98 0
2022-05-24T07:29:20   100202  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258333 -28.367639  226.3  22.8  237.6 0
2022-05-24T07:29:55   100203  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258333 -28.367639  226.4  22.7  237.6 0
2022-05-24T07:31:18   100204  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.4  207.258333 -28.367639  226.6  22.4  237.6 0
2022-05-24T07:33:13   100205  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.5  207.258333 -28.367639  226.9  22.1  237.6 0
2022-05-24T07:34:37   100206  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      28.4  207.258333 -28.367639  227.1  21.8  237.6 0
2022-05-24T07:36:01   100207  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258333 -28.367639  227.3  21.6  237.6 0
2022-05-24T07:37:27   100208  SEQ        Astigmatism  Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258333 -28.367639  227.5  21.4  237.6 0
2022-05-24T07:39:35   100209  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       6.4  207.258333 -28.367639  227.8  21.0  199.98 0
2022-05-24T07:40:09   100210  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258333 -28.367639  227.9  20.9  199.98 0
2022-05-24T07:41:58   100211  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258333 -28.367639  228.1  20.6  237.6 0
2022-05-24T07:42:21   100212  SEQ        Calibration  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258333 -28.367639  228.2  20.5  237.6 0
2022-05-31T08:56:37   100475  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  144.9  65.0  199.98 0
2022-05-31T08:57:11   100476  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      28.1  299.400262  -1.886479  145.2  65.1  199.98 0
2022-05-31T09:03:15   100477  SEQ        Calibration  Cal         IRC+00363                 2022S1SEQUOIACommissioning      86.2434    50       5.3  280.355498  -4.342232  196.4  65.8  199.98 0
